NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
DEFENSE RESPONSE TO VIRUS%GOBP%GO:0051607	DEFENSE RESPONSE TO VIRUS%GOBP%GO:0051607		150	0.48657656	1.801193	0.0	0.050063245	0.89	2233	tags=33%, list=20%, signal=40%	
POTENTIAL THERAPEUTICS FOR SARS%REACTOME%R-HSA-9679191.5	POTENTIAL THERAPEUTICS FOR SARS%REACTOME%R-HSA-9679191.5		87	0.52039295	1.7947744	0.0	0.054259088	0.92	1699	tags=28%, list=15%, signal=32%	
MAINTENANCE OF PROTEIN LOCALIZATION IN ORGANELLE%GOBP%GO:0072595	MAINTENANCE OF PROTEIN LOCALIZATION IN ORGANELLE%GOBP%GO:0072595		31	0.61304104	1.7837348	0.0034013605	0.06347359	0.949	1408	tags=35%, list=13%, signal=41%	
REGULATION OF ENDOPLASMIC RETICULUM STRESS-INDUCED INTRINSIC APOPTOTIC SIGNALING PATHWAY%GOBP%GO:1902235	REGULATION OF ENDOPLASMIC RETICULUM STRESS-INDUCED INTRINSIC APOPTOTIC SIGNALING PATHWAY%GOBP%GO:1902235		20	0.69778985	1.7809035	0.0	0.06536424	0.957	2856	tags=70%, list=26%, signal=94%	
B CELL ACTIVATION%REACTOME%R-HSA-983705.3	B CELL ACTIVATION%REACTOME%R-HSA-983705.3		96	0.5127383	1.779696	0.0015649452	0.065294616	0.958	1790	tags=29%, list=16%, signal=35%	
ANTIGEN PROCESSING AND PRESENTATION OF PEPTIDE ANTIGEN%GOBP%GO:0048002	ANTIGEN PROCESSING AND PRESENTATION OF PEPTIDE ANTIGEN%GOBP%GO:0048002		40	0.59114146	1.7742223	0.0016233766	0.07013155	0.966	981	tags=33%, list=9%, signal=36%	
TCR SIGNALING%REACTOME%R-HSA-202403.7	TCR SIGNALING%REACTOME%R-HSA-202403.7		95	0.5102809	1.7718257	0.0	0.070921786	0.969	946	tags=23%, list=9%, signal=25%	
TYPE I INTERFERON-MEDIATED SIGNALING PATHWAY%GOBP%GO:0060337	TYPE I INTERFERON-MEDIATED SIGNALING PATHWAY%GOBP%GO:0060337		27	0.62598044	1.7685924	0.001669449	0.07329558	0.974	2727	tags=56%, list=25%, signal=74%	
HYDROGEN PEROXIDE METABOLIC PROCESS%GOBP%GO:0042743	HYDROGEN PEROXIDE METABOLIC PROCESS%GOBP%GO:0042743		16	0.7274084	1.7607471	0.0	0.08113585	0.986	1641	tags=50%, list=15%, signal=59%	
REGULATION OF LEUKOCYTE MEDIATED CYTOTOXICITY%GOBP%GO:0001910	REGULATION OF LEUKOCYTE MEDIATED CYTOTOXICITY%GOBP%GO:0001910		45	0.5709781	1.7593089	0.0	0.0815221	0.988	2377	tags=51%, list=22%, signal=65%	
PID_TCR_PATHWAY%MSIGDB_C2%PID_TCR_PATHWAY	PID_TCR_PATHWAY%MSIGDB_C2%PID_TCR_PATHWAY		47	0.57108504	1.7571604	0.0016583748	0.08253059	0.993	791	tags=23%, list=7%, signal=25%	
CROSS-PRESENTATION OF SOLUBLE EXOGENOUS ANTIGENS (ENDOSOMES)%REACTOME%R-HSA-1236978.5	CROSS-PRESENTATION OF SOLUBLE EXOGENOUS ANTIGENS (ENDOSOMES)%REACTOME%R-HSA-1236978.5		39	0.5819924	1.7565619	0.0	0.08185103	0.993	909	tags=26%, list=8%, signal=28%	
