gene_symbol,logFC,logCPM,F,PValue,FDR
PRRT3,0.39078963365277813,2.8224548641713105,0.10162561887002673,0.7530878888742947,0.9991596124032184
GPR85,0.33122352812120864,2.3650295029416863,0.10130839169313303,0.7531776558334493,0.9991596124032184
RRP36,0.24438237855418235,4.4811405710573,0.10183590893550191,0.7532564742463395,0.9991596124032184
ZYX,0.19823278211338333,5.885246085164919,0.10175061683183381,0.7533631019660295,0.9991596124032184
ZNF304,-0.23269420613194652,4.662112299685056,0.10168016839561898,0.7534414914322911,0.9991596124032184
SYNJ2BP,0.2283899502956641,5.124141481985987,0.10164894194923435,0.7534879023583485,0.9991596124032184
MMS19,0.20434019308736326,6.166200890258342,0.101620018954608,0.7535128632654722,0.9991596124032184
CNBP,0.15727551528895028,9.205090966436204,0.10151212553989364,0.7536281429382512,0.9991596124032184
FAM185A,0.29616757155697165,3.662928001561478,0.10129594951727727,0.7537814323195893,0.9991596124032184
ZFHX3,-0.21424351070049602,5.326162737824231,0.10139087314282036,0.7537893593144224,0.9991596124032184
SLC22A15,0.24651168220176034,4.378905515780837,0.10135378338743953,0.7538159020110344,0.9991596124032184
RRM2B,0.2634445664005549,5.794572688117759,0.1013293071985053,0.7538570319122622,0.9991596124032184
ZNF236,-0.20553043971802348,5.6661443396348705,0.10128084747545495,0.7539158492683614,0.9991596124032184
CPSF4,-0.1998093903559148,5.7089628152454885,0.10125825801789481,0.7539420325608659,0.9991596124032184
RAB2B,0.2316307065673037,6.3927012767315885,0.10120017714933968,0.7540023728266121,0.9991596124032184
SRP54,-0.2120053163416423,6.157895708149477,0.10097611811623357,0.7542681237137492,0.9991596124032184
SMIM13,-0.22597625588373935,4.779830756196859,0.10087252287263479,0.7543929142445993,0.9991596124032184
ENSG00000275993.2,0.23612446102657797,5.968337975551699,0.10075681198374142,0.75452754768464,0.9991596124032184
PPP2R5C,0.15236689977598464,7.754331924885008,0.10063743638067513,0.7546561643153783,0.9991596124032184
INPP5A,0.32808984150742204,2.9907833825039205,0.10036824275964668,0.7546991614193733,0.9991596124032184
IGHG2,-0.4701253456166688,4.527775335838828,0.100582804435567,0.7547158431059287,0.9991596124032184
RAB3IP,-0.22796047466646915,4.932976715113223,0.10056448101931757,0.7547580262835667,0.9991596124032184
ZNF493,0.16504416715653578,6.395462150473245,0.10039117032861633,0.7549534073899467,0.9991596124032184
C1orf122,-0.29914686424301157,2.6511975636904683,0.09994323089037739,0.7550049995261247,0.9991596124032184
COL4A4,0.46868178844106284,2.57298228715432,0.09966341998367191,0.7551443229489476,0.9991596124032184
CLDND1,-0.22280566133972712,6.656461584213791,0.10022646148649766,0.755145727900617,0.9991596124032184
SMNDC1,-0.20940112260682572,6.882457158577424,0.10010678375319125,0.7552853173092682,0.9991596124032184
ZC3H12A,-0.2422202340967696,4.557309669587426,0.10003631207901377,0.7553688327470744,0.9991596124032184
ERI2,0.30304666863669116,3.6151529819624346,0.09990387691755111,0.7554305752336918,0.9991596124032184
FBXO6,-0.2903361502496147,3.8826669629887403,0.09991677553332233,0.7554393230761957,0.9991596124032184
MTRF1L,-0.2536095334785631,4.025730157765965,0.09987063005110883,0.7555145322247094,0.9991596124032184
DNAJA1,0.14322689948665746,8.533559860732591,0.0997852029606742,0.7556603469374279,0.9991596124032184
CLTC,0.15759025280065986,8.4314497732938,0.09972912525645232,0.755726652415224,0.9991596124032184
LCORL,-0.21588821781799436,5.986818212762733,0.09971602619447209,0.7557548927050444,0.9991596124032184
FGFR1,0.3061827092594877,3.8341919364245793,0.09961695010552192,0.7558001755839854,0.9991596124032184
ITGB3BP,0.3026961601208127,5.836132934450879,0.09965985352850981,0.755822077188688,0.9991596124032184
PHLDA1,-0.45080334615069206,1.5553153865086737,0.09865086585106554,0.7558225663177301,0.9991596124032184
ZNF211,-0.2835240144130713,4.3426257795949494,0.09961506808363864,0.755857212707612,0.9991596124032184
CETN2,0.20044486058800465,5.538268072521369,0.09951927006567012,0.7559917784237132,0.9991596124032184
HSPH1,-0.1538946861795119,7.2344801228206235,0.09943084134525787,0.756082472944912,0.9991596124032184
DCUN1D4,-0.2405396065603285,6.063316074321294,0.09936913649579801,0.7561643904585711,0.9991596124032184
ZBTB2,-0.28177656639560505,4.635436225827589,0.09928090498351191,0.7562658986121357,0.9991596124032184
DHRS4L2,0.2545884235897167,4.321076427776611,0.09926332178919232,0.75627333676136,0.9991596124032184
SLC9A8,0.25102585370175823,4.791454281729261,0.09926246346758073,0.7562952147785541,0.9991596124032184
SLC66A3,-0.20252666859590737,5.045139714193772,0.09921926734043289,0.7563487007792755,0.9991596124032184
GTPBP8,0.21073708403276598,5.285260053044002,0.0992089871393945,0.7563613282640035,0.9991596124032184
PPM1G,0.17571734597704583,7.203720650196574,0.099034818816496,0.7565520517582232,0.9991596124032184
CHSY1,0.17048203259134367,6.73565790462094,0.09890400265176283,0.7567099989265701,0.9991596124032184
DUSP7,0.26392807060633744,4.660503568169914,0.09874747727825546,0.7569043215554168,0.9991596124032184
SRM,-0.18794308384243522,5.7958338508181795,0.09872273477545125,0.7569348115587043,0.9991596124032184
ZSCAN31,0.3322152963182934,3.9380132117963598,0.09852243948212738,0.7571267357733726,0.9991596124032184
EXOC3,0.2847707671850894,5.093803241129078,0.09851940207801106,0.7571809839268349,0.9991596124032184
AIF1,-0.16847991122166472,7.100707511918933,0.09850055887647984,0.7571880076146481,0.9991596124032184
PGK1,0.16637563151737736,8.327561705773006,0.09847971761889102,0.7572093560691384,0.9991596124032184
FNBP1,0.15432255083215266,8.143361633175969,0.09838791765631381,0.7573187069893514,0.9991596124032184
RNF141,-0.2071857257243212,6.365284135740526,0.09836092943783326,0.7573594130619905,0.9991596124032184
EXT1,0.36835634812878504,3.0529490005082964,0.09804065162290702,0.7574341810925627,0.9991596124032184
EIF3A,-0.14092294175085313,8.70504336764017,0.09809175970753344,0.7576716066092412,0.9991596124032184
HNRNPH2,-0.17129288718213465,7.183355779779626,0.09796347468694619,0.7578278764078326,0.9991596124032184
CCDC150,-0.3471007963177108,3.196341693906447,0.09752107645136898,0.7580927121423051,0.9991596124032184
CRYZL1,0.2134321659415502,6.259551349351002,0.09773895053282776,0.7581022465110914,0.9991596124032184
ACRV1,0.3298228809820298,2.6350476022500255,0.09715577261955055,0.7583077413955417,0.9991596124032184
KLHDC8B,-0.36260852692074796,3.1223248041240645,0.09729902214963511,0.7583844962884281,0.9991596124032184
CD44,0.16109910248279713,9.08150148232397,0.0974944997605438,0.7583851962850778,0.9991596124032184
PIGB,-0.21450207942929622,4.953598418496305,0.0974927614718253,0.7584049981483494,0.9991596124032184
TM2D1,-0.15552503500563958,6.7526585618367365,0.09738956841914254,0.7585167723241419,0.9991596124032184
TRMT2B,0.3366917707221474,3.538672740294682,0.09724661045650275,0.7585506745183697,0.9991596124032184
UBR7,-0.3336936549418462,2.4146731622651707,0.09673312988069756,0.7586533700718036,0.9991596124032184
POLR3K,-0.24296226676599306,4.007589525880914,0.09717804234005258,0.7587199207511626,0.9991596124032184
RAB12,-0.31646621757723903,3.8148027854481654,0.09714930232050918,0.7587269658493732,0.9991596124032184
APOBEC3G,0.24867305657158942,5.096000179540964,0.0970992996467361,0.7588782765526676,0.9991596124032184
GNPTAB,0.15730165704087992,7.253119326761004,0.0969203988359712,0.7590767126532754,0.9991596124032184
C11orf65,0.36228224922516694,2.574569852931007,0.0965231905710763,0.7590804037050427,0.9991596124032184
MRPL17,-0.21927718154966563,4.874799527370572,0.09681656081980344,0.7592150913228399,0.9991596124032184
NBPF14,0.17360078824515315,6.2419132485853055,0.09679455984057898,0.7592348480504262,0.9991596124032184
NDUFA5,0.21593434632009015,7.9663504330828445,0.09666298971966578,0.7593842308447055,0.9991596124032184
KRBOX4,-0.22887230497262442,4.581048198895111,0.096573546526999815,0.7594996365044642,0.9991596124032184
AGBL5,-0.255270963127461,4.790056812313981,0.09652212991673971,0.7595658308742206,0.9991596124032184
AEN,0.270396648153381,4.469967197729879,0.09636208268605374,0.7597501381149252,0.9991596124032184
PTPN7,0.24510117646943383,6.650040179791229,0.09626407802907609,0.7598700169172277,0.9991596124032184
SLC4A4,-0.334279763722832,2.2626645847866937,0.09559135511277114,0.7599459110550953,0.9991596124032184
MAP7D2,0.38696991839205297,2.421789239293066,0.09562204110747259,0.7599729237259822,0.9991596124032184
ZNF500,-0.3614243649821135,2.9480454733914416,0.09575729302689906,0.7600362269420384,0.9991596124032184
EGFL7,-0.21929417132718268,6.6740511379496095,0.09606356335170618,0.7601121257421312,0.9991596124032184
PTPN13,-0.3321026525424476,3.50256259590522,0.0958880486712906,0.7602017694638044,0.9991596124032184
CTDNEP1,-0.20822819069736828,5.671247518212555,0.09593636069458106,0.760275376984787,0.9991596124032184
KANSL3,-0.17402663588086692,6.2466879811256,0.09591330557526516,0.7602972288352164,0.9991596124032184
MBP,-0.1564917067429631,6.564631284845504,0.09584169960291553,0.7603808096892799,0.9991596124032184
ZNF765,0.2867582227269599,4.220624082230144,0.095808478055228255,0.7604091435289813,0.9991596124032184
PSPH,0.27756181842450756,4.732317613486228,0.09578864424780377,0.7604535754806595,0.9991596124032184
TIPIN,-0.24910821672637853,4.672403381356134,0.09577660117282277,0.7604636446272305,0.9991596124032184
TCEAL8,0.24217603307642457,6.5370615095246825,0.09566331939036338,0.7605961867365182,0.9991596124032184
TRAPPC8,0.16473723567618642,7.017904451650855,0.09561413067009164,0.7606528389866543,0.9991596124032184
CBX7,0.3903905737237827,1.8075234024170959,0.09472955765902025,0.7606693471135686,0.9991596124032184
TCEANC,0.32377304037332194,3.612882366557975,0.09545709570600203,0.7607262343729856,0.9991596124032184
ASCC1,0.2380330085878097,4.873527907212298,0.09554197806436641,0.7607540404962041,0.9991596124032184
HNRNPM,0.17188571618322626,8.742541335796975,0.09546470321368113,0.7608297617399145,0.9991596124032184
FGFR1OP2,-0.16283523845189568,7.782141801394953,0.0953481091175696,0.7609723199306021,0.9991596124032184
SHMT2,0.18196213609163056,6.258371531979875,0.09511816235805852,0.761259472146079,0.9991596124032184
RBM28,0.19600718488062566,5.709946122507735,0.09505301048611833,0.7613443395263696,0.9991596124032184
PRKDC,-0.1378109998434107,8.867670555572799,0.09502386980313815,0.7613644262732296,0.9991596124032184
SYNJ2,-0.2225242554330728,4.74679591443174,0.09498582006422857,0.7614238456457014,0.9991596124032184
DGCR6L,0.2780452535700271,4.711471785303384,0.09490909266311724,0.7615179545602045,0.9991596124032184
GDF11,0.2697507138491689,5.263267863191678,0.09490061692741976,0.7615329535794737,0.9991596124032184
OXER1,0.40058391701826557,2.0147452568410364,0.09405139167396911,0.7616331786702903,0.9991596124032184
DDX6,0.15983566499073584,7.443796862774706,0.09476128194874393,0.7616858038952317,0.9991596124032184
SERGEF,-0.30897975073721085,3.6152161493185133,0.09464573867239191,0.761686110001862,0.9991596124032184
ZKSCAN4,-0.2778871451117047,3.844970078435343,0.0946931604333561,0.7616911129162687,0.9991596124032184
PSMD10,-0.2111804322788281,6.7290600610150895,0.09472051454086314,0.7617391128608109,0.9991596124032184
ZNF789,0.21702888294026573,5.087646183396063,0.09470886115158604,0.7617663073941628,0.9991596124032184
ZNF594,-0.2965669140870637,3.080595385155647,0.09424353365294103,0.7620167759820338,0.9991596124032184
SUPT6H,0.2235012515801654,6.150443731585454,0.09441471409098687,0.7621160982026982,0.9991596124032184
TYRO3,0.4995703763462466,1.912407523744571,0.09354655735510076,0.7621541571004069,0.9991596124032184
CTDSP2,-0.1512121230722692,7.074785336261388,0.09431359277740843,0.7622327266853982,0.9991596124032184
BRCC3,0.20129240640358925,5.3346804509661085,0.0943105698076742,0.7622507271333404,0.9991596124032184
MRPL34,-0.1925364342622429,5.577165121965332,0.09430013999147148,0.7622617928165887,0.9991596124032184
SNAP29,0.21377141417181914,4.907686873040566,0.09427180004340677,0.7622975618968799,0.9991596124032184
RCL1,-0.2063471094729707,5.545336004919129,0.09420896013025344,0.7623731774596634,0.9991596124032184
ZMPSTE24,0.21047872639757884,6.475685642120911,0.09418490661132423,0.7623931593152732,0.9991596124032184
KRI1,-0.23836196509692184,5.300588938245781,0.09419024923967137,0.7623976602612984,0.9991596124032184
CNPY2,0.35728663425293433,2.9403843721203335,0.0938150197139329,0.7624920446846281,0.9991596124032184
GTF2F2,-0.18643594660437263,6.241914088997593,0.0940943855695262,0.7625061263261246,0.9991596124032184
LRCH1,0.18994785577398368,5.862452841132659,0.09408432367671288,0.7625218870778994,0.9991596124032184
CAT,0.21520477618191908,9.114446207290458,0.0940556643648008,0.7625434512565923,0.9991596124032184
MAPRE2,0.1475607838610516,7.94325404310602,0.0938304874410571,0.7628197666094306,0.9991596124032184
SFPQ,-0.16172558841204485,9.876996840076146,0.09379811108273552,0.762857964173024,0.9991596124032184
ABHD12,0.24240599978462146,4.7314413545896805,0.09348568233992438,0.7632547442241427,0.9991596124032184
SP4,0.3093209889844572,5.423250132871056,0.09346798426877023,0.7632799021786123,0.9991596124032184
PDLIM1,-0.2545514282378818,6.192236365861054,0.09339870356028948,0.7633581509441424,0.9991596124032184
ORC3,0.2340234161322744,5.658238313336397,0.09297128426200757,0.7638872728994335,0.9991596124032184
DLGAP4,0.2398531520842574,5.009861351392452,0.09292058197086266,0.7639527859299622,0.9991596124032184
DHX32,-0.22276786474965624,4.441526079484318,0.09274318092747906,0.7641533051148546,0.9991596124032184
RNPEP,-0.17390722384193505,5.95374874019462,0.09247258483873864,0.7644987835621961,0.9991596124032184
ANXA6,-0.25766348372899356,5.216949567154992,0.0924736302158077,0.7645028287088755,0.9991596124032184
MYBL1,0.40123966274593886,2.092380440971072,0.09153151269162389,0.7649639571712327,0.9991596124032184
MREG,0.2868716611198975,4.68023990904383,0.09209491565923418,0.7649645990836849,0.9991596124032184
ACBD3,0.18522163413711706,6.222738046801611,0.0920784683756669,0.7649818110086009,0.9991596124032184
TCF12,0.19189336134617596,7.209397437877013,0.09196598419413582,0.7651142292849364,0.9991596124032184
BUD31,0.20209774795755056,5.353581919697363,0.09195322472587569,0.7651450951622887,0.9991596124032184
URGCP,-0.3100146220323044,3.6875434683612505,0.09173653491238631,0.765282751308375,0.9991596124032184
ICA1L,0.2180724471020071,5.5443489293589625,0.09173397030226607,0.7654150340233238,0.9991596124032184
GOLPH3L,-0.25498115602862786,4.640568644820302,0.09172071427682585,0.7654257964113425,0.9991596124032184
TAF9B,-0.18773398235225108,5.978655150692983,0.09168055548310829,0.7654769581743885,0.9991596124032184
KMT5B,-0.17394048442806134,6.351448680086535,0.0915924870661648,0.765582466693211,0.9991596124032184
TGIF1,-0.2261490894902431,5.116580244058134,0.09157198364921577,0.7656171335683287,0.9991596124032184
TMED8,-0.1769925941007158,6.5989916429301285,0.09150625225652204,0.7656873011905211,0.9991596124032184
TSPAN17,0.3250177783362685,4.527555638987951,0.09148204616598093,0.7657157885693849,0.9991596124032184
DNAJB4,0.26250329223714464,5.299459767044281,0.09146958327447753,0.7657439861701971,0.9991596124032184
SAMM50,-0.19952955708465892,5.374892996908854,0.09144515080495612,0.7657740892759833,0.9991596124032184
CAB39L,0.3462020657283177,3.0895753753880952,0.091216850004561,0.7658530562584543,0.9991596124032184
NDUFS3,-0.15024899171589085,6.675201631917402,0.09134354184531136,0.765888560567899,0.9991596124032184
RPAP3,0.16984598210575347,6.582202272149547,0.09134130130804727,0.7658916815604611,0.9991596124032184
PIP4P2,-0.28044026397652017,5.155530431760504,0.09115616851756723,0.7661330106270859,0.9991596124032184
DHRS9,0.31763547236641204,3.494960914260207,0.09104460229962369,0.766166620360099,0.9991596124032184
MTF1,0.2368759994419372,4.8536011795499245,0.09102586080765314,0.7662939836241773,0.9991596124032184
CASP2,-0.15888908503683988,8.126849253845293,0.0909835990856004,0.7663303877504808,0.9991596124032184
CNTROB,-0.22164716949934002,5.686722107502445,0.09090810480492664,0.7664389266359888,0.9991596124032184
SGPL1,0.29251544737977914,5.035128648966313,0.09090404323807298,0.7664467502638801,0.9991596124032184
ZNF326,0.17132401576574652,7.332089878507896,0.09084964921565233,0.7664987024871607,0.9991596124032184
MT-ND2,0.1921716095169845,12.428291133384974,0.09080919676677605,0.7665461351629481,0.9991596124032184
SRP19,-0.2522046453168955,4.274752005351764,0.09066735208060885,0.7667076355364839,0.9991596124032184
PC,0.418637805789563,2.0447738042272365,0.08978886188604515,0.7669416984588568,0.9991596124032184
ABCE1,-0.1743902822154494,7.294319538907484,0.09047550668360464,0.7669651527851531,0.9991596124032184
JMJD6,0.22412127444786803,5.027691069223464,0.09027081101269777,0.7672361289724919,0.9991596124032184
IKBKB,0.17819247445467484,6.474232907954945,0.09019645948800799,0.7673181719216476,0.9991596124032184
TIAM2,-0.24423761556542892,4.18830552745493,0.09010911403320547,0.7674015657519808,0.9991596124032184
PIGL,0.19697932928741735,5.228641845705095,0.08995763275091335,0.7676277659186154,0.9991596124032184
RBBP8,-0.19414098875250446,6.403654008261078,0.08977720175253658,0.7678436732307923,0.9991596124032184
RAB2A,-0.17174947808930202,7.068042796697241,0.08971446008987316,0.7679178731242604,0.9991596124032184
NTHL1,-0.2544165996799516,4.05132724742621,0.08961831126710007,0.7679959237023684,0.9991596124032184
RARS2,0.20344755768197367,5.291927124118313,0.08956617914745052,0.7681179960851363,0.9991596124032184
NDUFA4,0.20398097060282352,8.405871661066898,0.08951026822517327,0.7681704232148838,0.9991596124032184
ZCCHC9,0.21874357132261713,5.382718894458767,0.0895033044053906,0.768196139699807,0.9991596124032184
AGAP3,-0.3117356860796335,4.246617085761962,0.08931841056774198,0.768387002400194,0.9991596124032184
LRP8,0.24879318498657055,5.321365967870273,0.08933353630623551,0.7684099732542853,0.9991596124032184
PPDPF,0.28080723378741396,3.3489244444529267,0.08915646023099005,0.7684516958810046,0.9991596124032184
SAMSN1,-0.16756841058389818,6.769285221467871,0.08928249754799747,0.7684615354037159,0.9991596124032184
CRPPA,-0.3578913212085653,2.7908621086613947,0.08873345954861189,0.7686935035694284,0.9991596124032184
ADNP,-0.1643076687201106,8.062997969148169,0.0890167785025456,0.7687911638209459,0.9991596124032184
TMOD3,0.16157060347888882,6.886939102934599,0.08895995973371316,0.7688663064912213,0.9991596124032184
MORF4L1,-0.16775286983068038,8.730137664383578,0.08890248313145595,0.7689343857561673,0.9991596124032184
PGM2,-0.20280655862262176,5.75185513143508,0.08889421898252049,0.7689591326884149,0.9991596124032184
TXNIP,0.14997927662467003,8.978015844889894,0.0886940544779091,0.7691968237416482,0.9991596124032184
FANCB,0.27999513861166325,3.7169640066634484,0.08851273008972022,0.7693588423777655,0.9991596124032184
CYCS,-0.17658805326918983,7.859618753818224,0.08846749170841442,0.7694838668209898,0.9991596124032184
TFB1M,-0.2156857174430489,4.6568028671323765,0.08846968691883582,0.7694912857807826,0.9991596124032184
HERC3,-0.17515363431834913,5.764430670911854,0.08840004843904439,0.7695824900795344,0.9991596124032184
PCM1,0.132417179394634,8.874515258137848,0.08834620041734131,0.7696360654171285,0.9991596124032184
USP24,-0.1484099502002035,7.883520963635918,0.088332576687987,0.7696543116276199,0.9991596124032184
TASOR,-0.16406302387563343,7.073189323060538,0.08823635920304579,0.7697787461500991,0.9991596124032184
UBE2T,0.20762099144835364,5.287818709675777,0.08807502152176547,0.7699969543908778,0.9991596124032184
KIF5B,0.1576564486141715,8.179944866293384,0.08801323685391409,0.7700577863901427,0.9991596124032184
NOP16,-0.20405232157985762,4.858019406455723,0.08782468516504094,0.7703108810795521,0.9991596124032184
HPDL,0.3199668041427859,2.5891145010300223,0.08723454300283612,0.7706582429005957,0.9991596124032184
CRYZ,-0.218094955691058,5.5330223228516475,0.08746401795250346,0.7707702189840842,0.9991596124032184
DENR,-0.15265735380283052,7.5111782850258715,0.08729525345365756,0.7709707333635162,0.9991596124032184
PRPF31,0.22511641599246163,5.294247413675141,0.08725039703857398,0.7710436897702521,0.9991596124032184
IMPDH1,-0.19643493998461134,5.557360790391962,0.08711031191515958,0.7712202851990648,0.9991596124032184
VPS39,-0.19002214797377426,5.879126970458645,0.0870589534872466,0.7712827484909885,0.9991596124032184
TIMM8B,-0.17430516441317076,6.141877648332626,0.08704723571226433,0.7712949807023177,0.9991596124032184
EFNA4,0.3574647162335984,2.7889867281067793,0.08669015340223031,0.7713320668028888,0.9991596124032184
SRSF8,-0.1603528111198042,6.898233775136805,0.08700132192326578,0.7713476095945311,0.9991596124032184
DNAL4,-0.2832573146708724,3.732772787146691,0.08666516641084282,0.7716815184246812,0.9991596124032184
MPHOSPH8,0.17220186783545957,7.031887443079602,0.08672531921978187,0.7716988078609202,0.9991596124032184
MAPKAPK3,0.19126659438120394,6.002217366159951,0.08670159607599216,0.7717369553142754,0.9991596124032184
PRDX4,0.1884131813371067,6.149972953427661,0.08668519367630603,0.7717562070358452,0.9991596124032184
SLC43A3,-0.1896605067022637,5.637547358131554,0.08668537800688303,0.7717616765154126,0.9991596124032184
GMEB1,-0.2168682071677362,4.876365415827131,0.08667384414130876,0.7717755468030096,0.9991596124032184
PVR,0.43016271083944757,2.8768785207089174,0.08632942078108911,0.7717810547398133,0.9991596124032184
UBE2Q1,-0.1692635789685334,5.847512684987065,0.0866649681229728,0.7717854407581624,0.9991596124032184
SRPK2,0.18647670580046147,6.299465508860116,0.08663939942624134,0.771813334835761,0.9991596124032184
PAPOLG,-0.19720170717326596,5.415228421631992,0.08664243607423927,0.7718179438693141,0.9991596124032184
ACO1,-0.21714074958975155,4.677674067959144,0.08662428255590152,0.7718350867894357,0.9991596124032184
ZNF764,-0.25761914453214196,3.90211370861909,0.08650776562357836,0.771923480385877,0.9991596124032184
RNF167,0.17286417042714758,6.187904082516985,0.08650918885987484,0.7719808686036264,0.9991596124032184
NTAQ1,-0.3260216826251105,3.4349148271121845,0.08628669981855575,0.77209259878502845,0.9991596124032184
THUMPD2,0.15342813356310683,6.762150959788901,0.0862760156723414,0.7722746813604651,0.9991596124032184
DNAH17,-0.31763629872484495,2.399887832369092,0.08572886758572965,0.7723062288484496,0.9991596124032184
POLK,-0.16146174815459455,5.841022682517834,0.08613281095380679,0.7724663357200062,0.9991596124032184
ZBED5,-0.16370826859965767,7.150996877856966,0.08609601615521316,0.7725033600261579,0.9991596124032184
NIPSNAP1,0.24711312653745374,4.101461530847188,0.08598439839695353,0.7726219931632523,0.9991596124032184
ZNF681,-0.30557908395125494,3.864836057795786,0.08594418069208305,0.7726378001040654,0.9991596124032184
INTS1,0.2501227072523395,6.844235666746255,0.08585529350532015,0.7728136300273081,0.9991596124032184
RNF6,0.262875950451306,6.444621683828849,0.0858300423987979,0.7728484201256762,0.9991596124032184
GNPTG,0.26290411061697194,4.649411962762142,0.08582117918038956,0.7728650000198143,0.9991596124032184
RASGEF1A,-0.2753023820587372,3.3778839124018583,0.08552699280992228,0.7730459179796072,0.9991596124032184
SEPSECS,0.17500918425953255,5.905843000458627,0.08561365139371221,0.7731316865714173,0.9991596124032184
MIDN,0.2550642610024827,5.4807148096111575,0.08552511290299097,0.7732498260921019,0.9991596124032184
NUCB2,0.15617285043917803,9.147700595496206,0.08546216712847544,0.7733141032331676,0.9991596124032184
COPS7B,-0.189072284566209,5.496079742418267,0.08546826335758245,0.7733228880898539,0.9991596124032184
GLRB,-0.3446282790237439,2.791383652424632,0.08498735172454236,0.7735530525736705,0.9991596124032184
INO80D,0.29398015430783414,3.066769136386127,0.08505707821801661,0.7735903596431372,0.9991596124032184
CHST2,0.30300045624931277,4.209744324904798,0.08520708903347655,0.7736287428898116,0.9991596124032184
TRIM65,0.2687841441523658,4.94894674139228,0.08522105035846948,0.7736419936378127,0.9991596124032184
LZTS2,-0.2889351383895828,4.151204494768323,0.08510596169931582,0.7737401188036688,0.9991596124032184
ACAT1,-0.16134805858281975,6.310331440283655,0.08510659319735639,0.7737810832886147,0.9991596124032184
ARPC1A,-0.2808300571814876,3.9202149878789565,0.08500016025572933,0.7738465637720401,0.9991596124032184
GTDC1,0.23565619428073534,4.622490262800753,0.08501966456850463,0.7738962252137132,0.9991596124032184
APBB3,0.26036344021065744,4.717403603618345,0.08496677842900845,0.7739671402924877,0.9991596124032184
QRICH1,-0.15577218859171793,6.906817813500743,0.08490063366320015,0.7740427356806574,0.9991596124032184
CBY1,-0.27812571699402255,3.6098211856996865,0.08478347574810521,0.7740729452618436,0.9991596124032184
SLC35B4,0.16793048242970524,5.762494208650018,0.08484305125680018,0.774126316003688,0.9991596124032184
ENDOV,0.3205998215628179,4.2082686251179515,0.08466773542533311,0.7743240096301175,0.9991596124032184
NAT1,0.2880550747815545,4.019637943687574,0.08458652904846277,0.7744247325901124,0.9991596124032184
BTG2,0.16563539139497616,6.783169571884908,0.08455139432195807,0.7744946533146505,0.9991596124032184
MAP4K3,-0.22568289342499756,6.031270046125267,0.08445914775297723,0.7746206493083134,0.9991596124032184
ANKFY1,-0.22976824493570844,4.431919354573524,0.08435261572762949,0.7747488224360713,0.9991596124032184
TNRC6B,0.13613682420103035,7.949448050737639,0.08432443408399141,0.774784755778916,0.9991596124032184
UBE2L3,0.15481644991178567,7.59714279687406,0.08424363892490219,0.774890144184535,0.9991596124032184
PPP1R12A,-0.1463941057605469,7.971519310081257,0.08423549875126415,0.7749000365535732,0.9991596124032184
LANCL3,0.3458135821964299,3.151388800361378,0.08391028238570286,0.7750855742394035,0.9991596124032184
IKBIP,-0.24329511260796982,4.859174444132873,0.08399621595515858,0.7752245648213804,0.9991596124032184
ZNF492,-0.2940066571289105,2.898478580643343,0.0837398855603366,0.7752626134169212,0.9991596124032184
RBM41,-0.19640596434136837,5.138657504510991,0.0838052484697148,0.7754752997416772,0.9991596124032184
COX14,0.28188214212943175,3.5042628059798218,0.08368760172620152,0.7754894738091505,0.9991596124032184
ZBTB33,-0.24965145044569662,6.095447341029689,0.08378241400372442,0.7754984680000379,0.9991596124032184
TPRG1L,0.23239432672326918,5.488561199621713,0.08373479003609667,0.7755659560215652,0.9991596124032184
CTNNB1,-0.14657383373537874,7.921940482945428,0.083639731785502075,0.7756743474328146,0.9991596124032184
EMP1,-0.26687094324308563,4.624556988839123,0.08359953191453844,0.7757351001829669,0.9991596124032184
CDCA3,-0.27192566714395244,3.437200411483509,0.08341627694270766,0.7758260848399491,0.9991596124032184
PLK3,-0.260476528283346,4.858404459720623,0.08337136906157314,0.7760362900654441,0.9991596124032184
NAAA,0.2238428823564466,4.81041672144945,0.08335545361215248,0.7760592751593598,0.9991596124032184
LMO4,0.17026681538238997,6.625399631642876,0.08334738555945129,0.7760604372194642,0.9991596124032184
CAPZA2,0.19706384707880897,8.18660813908327,0.08333889232280531,0.7760659455417042,0.9991596124032184
GSPT2,-0.24786062468782544,3.9269254423798343,0.08323422380331935,0.7761535323400257,0.9991596124032184
PYCARD,0.20893050659097115,4.88889211511154,0.08327394697040358,0.7761665819065481,0.9991596124032184
LSMEM1,0.36219382179711174,2.117608054369584,0.08267958675483927,0.7761794088546374,0.9991596124032184
UBE2S,-0.2606652125433328,4.532453777562017,0.08319664876328692,0.7762526366995248,0.9991596124032184
RNH1,0.23660408623733759,5.61335556940621,0.08314382910022906,0.7763354781556153,0.9991596124032184
TCFL5,-0.28029098355289384,3.5120925154110036,0.08297568095264186,0.7764301027596454,0.9991596124032184
NUP205,-0.1787429029981407,6.4762027145767584,0.0830114934337696,0.7765005969460668,0.9991596124032184
IL6R,0.20760922378841398,5.290194741052872,0.0829313118758638,0.7766153321663488,0.9991596124032184
KHDRBS1,-0.14191216039197554,8.340159334274961,0.08290744400677065,0.7766296211344422,0.9991596124032184
FAM76A,0.1763842124732163,5.911145571929786,0.0828005784803964,0.776781205047044,0.9991596124032184
GOSR1,0.16213221934543312,6.100375338915779,0.08278184724390528,0.7768039370330289,0.9991596124032184
